market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
H股,01412.XHKG,隽思,隽思集团,隽思集团,Q P GROUP,隽思集团控股有限公司,Q P Group Holdings Limited,http://www.qpp.com,隽思集团控股有限公司是一家主要从事制造及销售纸制品的投资控股公司。该公司通过子公司主要运营两个业务部门。网站销售产品分部通过网站销售纸牌、桌游、拼图及贺卡等产品。原始设备制造商产品分部生产及销售贺卡、桌游、幼教用品及包装彩盒等原始设备制造商产品。该公司亦从事提供印刷服务业务。,香港新界沙田石门安群街1号京瑞广场2期21楼J室,2018-08-13,2020-01-16,工用支援,,
H股,01415.XHKG,高伟电子,高伟电子,高伟电子,COWELL,高伟电子控股有限公司,Cowell e Holdings Inc.,www.cowelleholdings.com,高伟电子控股有限公司是一家主要从事相机模组业务的投资控股公司。该公司主要通过两个业务分部进行运营。相机模组分部从事设计、开发、制造及销售用于移动设备及家庭电器的相机模组业务。光学部件分部从事设计、开发、制造及销售用于光碟机的光学部件业务。该公司的产品主要销往中国大陆及韩国地区。该公司的主要客户包括Apple、LG电子、三星电子及日立。,九龙尖沙咀广东道9号港威大厦6座32楼3208–9室,2006-11-28,2015-03-31,工业工程,,
H股,01416.XHKG,CTR HOLDINGS,CTR HOLDINGS,CTR HOLDINGS,CTR HOLDINGS,CTR Holdings Limited,CTR Holdings Limited,http://www.chianteck.com,"CTR Holdings Limited是一家设于新加坡的承建公司。该公司专门从事结构工程工作及泥水建筑工程。其从事结构工程工作,包括钢筋混凝土工程,包括钢筋工程、模板搭建及混凝土工程以及预制安装工程。该公司亦从事泥水建筑工程,包括砖石建筑工程;批盪及找平工程;铺瓦工程;及防水工程。该公司子公司包括Chian Teck Realty Pte. Ltd.以及Chian Teck Development Pte. Ltd.。",香港金钟道95号统一中心17楼B室,2018-10-24,2020-01-15,建筑,,
H股,01417.XHKG,浦江中国,浦江中国,浦江中国,RIVERINE CHINA,浦江中国控股有限公司,Riverine China Holdings Limited,www.riverinepm.com,"浦江中国控股有限公司是一家从事物业管理服务的公司。该公司为不同的物业提供物业管理服务,包括工程、维修及保养服务、客户服务、保安服务、清洁及园艺服务。该公司覆盖的物业类型包括办公楼、酒店、商业综合体、政府物业和住宅物业。该公司在国内多个省市开展业务,包括上海、天津、浙江、福建和湖南等。",香港黄竹坑黄竹坑道 42号利美中心8楼,2016-07-27,2017-12-11,地产,,
H股,01418.XHKG,盛诺,盛诺集团,盛诺集团,SINOMAX GROUP,盛诺集团有限公司,Sinomax Group Limited,www.sinomax.com,盛诺集团有限公司是一家主要从事制造及销售健康家居产品业务的投资控股公司。该公司主要通过三个业务分部进行运营。出口销售分部从事向海外客户批发产品业务。零售及公司销售分部通过自营网路、第三方分销商、向公司及其他客户直接销售以及电子商贸销售渠道销售产品。该分部以“SINOMAX”为品牌进行销售。聚氨酯泡沫销售分部以“东亚”品牌向中国家具制造商批发聚氨酯泡沫。,香港九龙湾宏照道38号企业广场五期MegaBox1座20楼2005-2007室,2012-06-05,2014-07-10,家庭电器及用品,,
H股,01419.XHKG,盈健医疗,盈健医疗,盈健医疗,HUMAN HEALTH,盈健医疗集团有限公司,Human Health Holdings Limited,www.humanhealth.com.hk,盈健医疗集团有限公司是一家香港私营综合医疗服务提供商，拥有涵盖全科医疗服务、专科医疗服务及牙科服务的综合门诊能力。全科医疗服务包括与家庭医学相关的医疗服务，如一般性咨询、诊断和预防性医疗服务、治疗服务、小手术、药物调配、疫苗接种、身体检查、健康教育活动以及提供职业健康咨询和工伤评估等。专科医疗服务包括普通外科、整形外科和创伤科、眼科、耳鼻喉科、儿科外科、妇产科、心脏内科、胃肠和肝脏专科、呼吸内科和皮肤科等。牙科服务包括普通牙科、专科牙科和美容牙科等。,香港九龙尖沙咀柯士甸道45-53号联业大厦11楼,2015-06-09,2016-04-01,医疗保健服务,,
H股,01420.XHKG,川控股,川控股,川控股,CHUAN HOLDING,川控股有限公司,Chuan Holdings Limited,http://www.chuanholdings.com,川控股有限公司是一家投资控股公司。该公司在新加坡提供土方工程及相关服务以及一般建筑服务。该公司的部门包括土方工程部门以及一般建筑部门。土方工程部门提供土方工程及相关服务，包括挖土、土地处理、拆除以及其他辅助服务。一般建筑部门提供一般建造工程服务，包括新楼建造、改建及加建等服务。土方服务还包括土地清理、破岩、大面积开挖、深层地基开挖、填土及护岸等。该公司提供不同规模项目相关的咨询及建造服务（从项目开发到现有建筑物的小范围改建、加建及修复工程）。,香港皇后大道中99 号中环中心57 楼,,2016-06-08,建筑,,
H股,01421.XHKG,工盖,工盖有限公司,工盖有限公司,KINGBO STRIKE,工盖有限公司,Kingbo Strike Limited,www.kingbostrike.com,工盖有限公司是一家主要从事太阳能电业务的投资控股公司。公司及其子公司通过三大分部运营。太阳能电业务分部从事太阳能光伏部件及设备的供应及安装。工程服务分部从事电力工程服务的提供。买卖业务分部从事消费品及配件的买卖。,香港干诺道中111 号永安中心10 楼1011 室,2013-06-19,2013-12-30,建筑,,
H股,01425.XHKG,捷隆,捷隆控股,捷隆控股,JUSTIN ALLEN H,捷隆控股有限公司,Justin Allen Holdings Limited,http://www.justinallengroup.com,"捷隆控股有限公司是一家投资控股公司,主要从事OEM(原始设备制造商)服装制造业务。公司向客户提供一站式服装解决方案,包括布料开发、产品开发、原材料购、服装生产、质量控制及物流管理。公司主要产品有睡衣产品和家居便服产品。",香港长沙湾青山道483A号卓汇中心31楼,2013-05-31,2019-11-28,纺织及服饰,,
H股,01427.XHKG,中国天保,中国天保集团,中国天保集团,CH TIANBAO GP,中国天保集团发展有限公司,China Tianbao Group Development Company Limited,http://www.chinatbjt.com,"中国天保集团发展有限公司是一家主要从事建筑承包、房地产开发及其他业务的投资控股公司。该公司通过两个业务分部运营。房地产开发分部从事开发及销售住宅物业及租赁及经营投资物业。物业建筑承包分部主要以总承建商身份,为楼宇建筑项目、基础设施建筑项目及工业及商业建筑项目提供建筑承包服务。该公司主要于国内市场开展业务。",香港上环干诺道中168-200号信德中心招商局大厦33楼3326室,2018-11-16,2019-11-11,建筑,,
H股,01428.XHKG,耀才证券金融,耀才证券金融,耀才证券金融,BRIGHT SMART,耀才证券金融集团有限公司,Bright Smart Securities & Commodities Group Limited,http://www.bsgroup.com.hk,耀才证券金融集团有限公司是一家主要从事金融服务业务的投资控股公司。该公司通过三个业务分部进行运营。证券经纪分部提供在香港及特定海外市场买卖的证券经纪服务，以及向经纪客户提供孖展融资服务。商品及期货经纪分部提供在香港及特定海外市场买卖的商品及期货合约经纪服务。现货金交易分部提供在海外市场买卖的现货金合约交易服务。,香港中环德辅道中71号永安集团大厦10楼及23楼,2009-08-04,2010-08-25,其他金融,,
H股,01430.XHKG,苏创燃气,苏创燃气,苏创燃气,SUCHUANG GAS,苏创燃气股份有限公司,Suchuang Gas Corporation Ltd.,www.suchuanggas.com,苏创燃气股份有限公司是一家主要从事天然气业务的中国投资控股公司。该公司的主要业务包括在中国内地配送及销售管道天然气、输送天然气以及总承包燃气管道的建设及安装业务。该公司还通过其子公司从事建设及经营天然气加气站业务。,香港英皇道979号太古坊一座30楼,2013-07-04,2015-03-11,公用事业,,
H股,01431.XHKG,原生态牧业,原生态牧业,原生态牧业,YST DAIRY,原生态牧业有限公司,YuanShengTai Dairy Farm Limited,www.ystdfarm.com,原生态牧业有限公司是一家主要从事生产及销售原料奶业务的中国投资控股公司。该公司的牧场分布在黑龙江省和吉林省，包括甘南欧美牧场、克东欧美牧场、克东原生牧场、镇赉牧场一期、克东永进牧场、拜泉瑞信诚牧场。该公司的主要客户包括飞鹤乳业集团、蒙牛集团及光明乳业集团。,香港北角电气道148号31楼,2012-05-01,2013-11-26,食物饮品,,
H股,01432.XHKG,中国圣牧,中国圣牧,中国圣牧,CHINA SHENGMU,中国圣牧有机奶业有限公司,China Shengmu Organic Milk Ltd.,www.youjimilk.com,中国圣牧有机奶业有限公司是一家主要从事生产及分销原料奶及乳制品业务的中国投资控股公司。该公司通过两个业务分部进行运营。奶牛养殖分部饲养奶牛以生产及分销原料奶。液态奶产品分部从事生产及分销有机超高温灭菌液态奶及有机酸奶业务。,香港皇后大道西111号华富商业大厦13楼1303室,2013-12-11,2014-07-15,食物饮品,,
H股,01433.XHKG,常达,常达控股,常达控股,CIRTEK HLDGS,常达控股有限公司,Cirtek Holdings Limited,http://www.cirtek.com,常达控股有限公司是一家主要从事制造及销售印刷产品的投资控股公司。该公司生产服装标籤及装饰产品。其产品包括吊牌、织唛、印唛、热转印产品以及贴纸、绳及封条、包装盒、亮片、贴片、袋及徽章等其他产品。,香港九龙荔枝角长裕街15号永明工业中心1楼,2019-01-25,2020-03-12,工用支援,,
H股,01439.XHKG,移动互联中国,移动互联(中国),移动互联(中国),MOBILE INTERNET,移动互联(中国)控股有限公司,Mobile Internet (China) Holdings Limited,www.hs-pack.com,移动互联（中国）控股有限公司(原名：中华包装控股发展有限公司)是一家主要从事纸质包装材料销售业务的中国投资控股公司。该公司的业务主要包括柔印纸箱及柯式印刷纸箱的设计、制造、印刷及销售业务。该公司的产品主要用于各式各样的产品包装，包括食品及饮料、玻璃及陶瓷、金属制品及化学品、竹制品及其他产品的包装。,香港干诺道中168-200号信德中心西翼26楼2604室,2013-07-12,2014-01-13,工用支援,,
H股,01442.XHKG,INFINITY L&T,INFINITY L&T,INFINITY L&T,INFINITY L&T,Infinity Logistics and Transport Ventures Limited,Infinity Logistics and Transport Ventures Limited,http://www.infinity.com.my,"Infinity Logistics and Transport Ventures Limited是一家马来西亚的物流服务提供商。其向多个行业包括棕榈油加工商、货运代理、建造及建筑材料贸易商的客户提供物流价值链中的解决方案。其尤其专注于集装箱液袋解决方案及相关服务、综合货运代理服务、铁路运输服务、物流中心及相关服务。集装箱液袋解决方案提供定制的集装箱液袋及相关服务,以运输散装非危险液体。综合货运代理服务提供无船承运人及货运代理服务。铁路运输服务在马来西亚境内不同火车站之间以及马来西亚与泰国之间使用列车提供货物运输;物流中心提供仓库、配套服务及集装箱堆场服务。",香港湾仔谭臣道98号运盛大厦13楼B室,2019-03-07,2020-01-21,工用运输,,
H股,01443.XHKG,富临,富临集团控股,富临集团控股,FULUM GP HLDG,富临集团控股有限公司,Fulum Group Holdings Limited,www.fulumgroup.com,富临集团控股有限公司是一家主要从事餐馆营运业务的香港投资控股公司。该公司也从事商标持有、买卖厨房器具、生产、销售及分销食品以及提供管理服务业务。该公司营运的餐馆主要包括“福临”系列餐馆、“陶源”系列餐馆及“福临概念”系列餐馆。该公司主要在香港及中国大陆开展业务。,香港九龙新蒲岗六合街8 号六合工业大厦15 楼,2014-02-24,2014-11-13,酒店、赌场及消闲设施,,
